  0.809999982  1.30217055  1.30165633  1.00039506  1.3016563
  0.819999982  1.32195164  1.32144121  1.00038627  1.32144118
  0.829999981  1.3417366  1.34123197  1.00037624  1.34123194
  0.839999981  1.36152538  1.36102838  1.00036516  1.36102835
  0.849999981  1.38131793  1.38083021  1.00035321  1.38083018
  0.859999981  1.40111421  1.40063727  1.00034052  1.40063724
  0.869999981  1.42091416  1.42044934  1.00032724  1.42044931
  0.87999998  1.44071774  1.44026625  1.00031348  1.44026622
  0.88999998  1.46052489  1.46008781  1.00029935  1.46008778
  0.89999998  1.48033557  1.47991385  1.00028496  1.47991382
  0.90999998  1.50014973  1.49974422  1.00027039  1.49974419
  0.919999979  1.51996732  1.51957875  1.00025571  1.51957873
  0.929999979  1.53978829  1.53941731  1.00024099  1.53941728
  0.939999979  1.5596126  1.55925974  1.0002263  1.55925971
  0.949999979  1.5794402  1.57910591  1.0002117  1.57910588
  0.959999979  1.59927105  1.5989557  1.00019722  1.59895567
  0.969999978  1.61910509  1.61880899  1.00018292  1.61880896
  0.979999978  1.63894228  1.63866564  1.00016882  1.63866561
  0.989999978  1.65878258  1.65852556  1.00015497  1.65852553
  0.999999978  1.67862594  1.67838863  1.00014139  1.6783886
  1.00999998  1.69847232  1.69825475  1.00012811  1.69825472
  1.01999998  1.71832167  1.71812383  1.00011515  1.7181238
  1.02999998  1.73817394  1.73799576  1.00010252  1.73799573
  1.03999998  1.7580291  1.75787047  1.00009024  1.75787044
  1.04999998  1.7778871  1.77774785  1.00007833  1.77774782
  1.05999998  1.79774789  1.79762783  1.00006679  1.7976278
  1.06999998  1.81761144  1.81751032  1.00005563  1.81751029
  1.07999998  1.8374777  1.83739526  1.00004487  1.83739523
  1.08999998  1.85734662  1.85728256  1.00003449  1.85728253
  1.09999998  1.87721818  1.87717216  1.00002452  1.87717213
  1.10999998  1.89709232  1.89706399  1.00001494  1.89706396
  1.11999997  1.916969  1.91695797  1.00000575  1.91695794
  1.12999997  1.93684819  1.93685406  0.99999697  1.93685403
  1.13999997  1.95672984  1.95675218  0.999988582  1.95675215
  1.14999997  1.97661391  1.97665229  0.999980586  1.97665226
  1.15999997  1.99650037  1.99655432  0.999972979  1.99655429
  1.16999997  2.01638917  2.01645821  0.999965757  2.01645819
  1.17999997  2.03628027  2.03636393  0.999958916  2.0363639
  1.18999997  2.05617363  2.05627141  0.999952448  2.05627138
  1.19999997  2.07606922  2.07618061  0.999946349  2.07618058
  1.20999997  2.095967  2.09609149  0.999940611  2.09609146
  1.21999997  2.11586693  2.11600399  0.999935229  2.11600396
  1.22999997  2.13576897  2.13591807  0.999930194  2.13591804
  1.23999997  2.15567309  2.1558337  0.9999255  2.15583367
  1.24999997  2.17557924  2.17575082  0.999921138  2.17575079
  1.25999997  2.19548739  2.19566941  0.999917101  2.19566938
  1.26999997  2.21539751  2.21558942  0.99991338  2.21558939
  1.27999997  2.23530956  2.23551082  0.999909968  2.23551079
  1.28999997  2.25522349  2.25543358  0.999906856  2.25543355
  1.29999997  2.27513929  2.27535765  0.999904035  2.27535762
  1.30999997  2.29505691  2.295283  0.999901497  2.29528297
  1.31999997  2.31497632  2.31520961  0.999899234  2.31520958
  1.32999997  2.33489748  2.33513744  0.999897237  2.33513741
  1.33999997  2.35482035  2.35506646  0.999895497  2.35506644
  1.34999997  2.37474492  2.37499665  0.999894007  2.37499662
  1.35999997  2.39467113  2.39492797  0.999892757  2.39492794
  1.36999997  2.41459897  2.41486041  0.999891739  2.41486038
  1.37999997  2.43452839  2.43479392  0.999890945  2.43479389
  1.38999997  2.45445937  2.45472849  0.999890366  2.45472846
  1.39999997  2.47439186  2.47466409  0.999889995  2.47466406
  1.40999997  2.49432585  2.4946007  0.999889823  2.49460067
  1.41999997  2.5142613  2.51453829  0.999889842  2.51453826
  1.42999997  2.53419817  2.53447685  0.999890044  2.53447682
  1.43999997  2.55413644  2.55441635  0.999890422  2.55441632
  1.44999997  2.57407608  2.57435676  0.999890968  2.57435673
  1.45999997  2.59401705  2.59429808  0.999891674  2.59429805
  1.46999997  2.61395933  2.61424027  0.999892532  2.61424024
  1.47999997  2.63390288  2.63418332  0.999893536  2.6341833
  1.48999997  2.65384768  2.65412722  0.999894679  2.65412719
  1.49999997  2.6737937  2.67407193  0.999895952  2.6740719
  1.50999997  2.69374091  2.69401745  0.99989735  2.69401742
  1.51999997  2.71368929  2.71396376  0.999898866  2.71396373
  1.52999997  2.7336388  2.73391084  0.999900493  2.73391081
  1.53999997  2.75358941  2.75385867  0.999902224  2.75385864
  1.54999997  2.7735411  2.77380724  0.999904053  2.77380721
  1.55999997  2.79349385  2.79375653  0.999905974  2.7937565
  1.56999996  2.81344762  2.81370653  0.999907981  2.81370651
  1.57999996  2.83340239  2.83365723  0.999910068  2.8336572
  1.58999996  2.85335814  2.8536086  0.99991223  2.85360857
  1.59999996  2.87331484  2.87356064  0.999914459  2.87356061
  1.60999996  2.89327245  2.89351333  0.999916752  2.8935133
  1.61999996  2.91323097  2.91346666  0.999919103  2.91346663
  1.62999996  2.93319036  2.93342062  0.999921506  2.93342059
  1.63999996  2.9531506  2.95337519  0.999923956  2.95337516
  1.64999996  2.97311166  2.97333036  0.999926449  2.97333033
  1.65999996  2.99307353  2.99328612  0.99992898  2.99328609
  1.66999996  3.01303618  3.01324245  0.999931543  3.01324242
  1.67999996  3.03299958  3.03319936  0.999934135  3.03319933
  1.68999996  3.05296371  3.05315682  0.999936751  3.05315679
  1.69999996  3.07292856  3.07311483  0.999939387  3.0731148
  1.70999996  3.0928941  3.09307337  0.999942039  3.09307334
  1.71999996  3.1128603  3.11303244  0.999944702  3.11303241
  1.72999996  3.13282715  3.13299203  0.999947373  3.132992
  1.73999996  3.15279462  3.15295212  0.999950048  3.15295209
  1.74999996  3.1727627  3.1729127  0.999952723  3.17291267
  1.75999996  3.19273136  3.19287377  0.999955396  3.19287374
  1.76999996  3.21270058  3.21283533  0.999958061  3.2128353
  1.77999996  3.23267035  3.23279735  0.999960717  3.23279732
  1.78999996  3.25264065  3.25275983  0.99996336  3.2527598
  1.79999996  3.27261145  3.27272276  0.999965987  3.27272274
  1.80999996  3.29258274  3.29268615  0.999968595  3.29268612
  1.81999996  3.3125545  3.31264996  0.999971182  3.31264993
  1.82999996  3.33252671  3.33261421  0.999973744  3.33261418
  1.83999996  3.35249935  3.35257888  0.999976279  3.35257885
  1.84999996  3.37247241  3.37254396  0.999978784  3.37254393
  1.85999996  3.39244586  3.39250945  0.999981257  3.39250942
  1.86999996  3.4124197  3.41247534  0.999983697  3.41247531
  1.87999996  3.43239391  3.43244162  0.9999861  3.43244159
  1.88999996  3.45236846  3.45240829  0.999988464  3.45240826
  1.89999996  3.47234335  3.47237534  0.999990788  3.47237531
  1.90999996  3.49231856  3.49234276  0.99999307  3.49234273
  1.91999996  3.51229407  3.51231055  0.999995307  3.51231052
  1.92999996  3.53226987  3.5322787  0.999997499  3.53227867
  1.93999996  3.55224594  3.55224721  0.999999643  3.55224718
  1.94999996  3.57222227  3.57221606  1.00000174  3.57221603
  1.95999996  3.59219885  3.59218526  1.00000378  3.59218523
  1.96999996  3.61217566  3.6121548  1.00000578  3.61215477
  1.97999996  3.6321527  3.63212466  1.00000772  3.63212463
  1.98999996  3.65212994  3.65209486  1.0000096  3.65209483
  1.99999996  3.67210737  3.67206538  1.00001144  3.67206535
  2.00999996  3.69208499  3.69203621  1.00001321  3.69203618
  2.01999995  3.71206277  3.71200736  1.00001493  3.71200733
  2.02999995  3.73204072  3.73197881  1.00001659  3.73197878
  2.03999995  3.75201881  3.75195056  1.00001819  3.75195053
  2.04999995  3.77199705  3.77192261  1.00001973  3.77192258
  2.05999995  3.7919754  3.79189496  1.00002122  3.79189493
  2.06999995  3.81195388  3.81186759  1.00002264  3.81186756
  2.07999995  3.83193246  3.8318405  1.000024  3.83184047
  2.08999995  3.85191114  3.8518137  1.0000253  3.85181367
  2.09999995  3.8718899  3.87178716  1.00002654  3.87178713
  2.10999995  3.89186875  3.8917609  1.00002771  3.89176087
  2.11999995  3.91184766  3.91173491  1.00002882  3.91173488
  2.12999995  3.93182664  3.93170918  1.00002988  3.93170915
  2.13999995  3.95180567  3.9516837  1.00003086  3.95168367
  2.14999995  3.97178475  3.97165848  1.00003179  3.97165845
  2.15999995  3.99176387  3.99163352  1.00003266  3.99163349
  2.16999995  4.01174302  4.0116088  1.00003346  4.01160877
  2.17999995  4.03172219  4.03158432  1.0000342  4.03158429
  2.18999995  4.05170139  4.05156008  1.00003488  4.05156005
  2.19999995  4.0716806  4.07153608  1.00003549  4.07153605
  2.20999995  4.09165982  4.09151231  1.00003605  4.09151228
  2.21999995  4.11163904  4.11148878  1.00003655  4.11148875
  2.22999995  4.13161826  4.13146546  1.00003698  4.13146543
  2.23999995  4.15159747  4.15144238  1.00003736  4.15144235
  2.24999995  4.17157667  4.17141951  1.00003768  4.17141948
  2.25999995  4.19155586  4.19139686  1.00003794  4.19139683
  2.26999995  4.21153503  4.21137442  1.00003814  4.21137439
  2.27999995  4.23151418  4.23135219  1.00003828  4.23135216
  2.28999995  4.2514933  4.25133017  1.00003837  4.25133014
  2.29999995  4.27147239  4.27130836  1.0000384  4.27130833
  2.30999995  4.29145146  4.29128675  1.00003838  4.29128672
  2.31999995  4.31143049  4.31126534  1.00003831  4.31126531
  2.32999995  4.33140949  4.33124412  1.00003818  4.33124409
  2.33999995  4.35138846  4.3512231  1.000038  4.35122307
  2.34999995  4.37136739  4.37120227  1.00003777  4.37120224
  2.35999995  4.39134628  4.39118163  1.0000375  4.3911816
  2.36999995  4.41132513  4.41116117  1.00003717  4.41116114
  2.37999995  4.43130395  4.4311409  1.0000368  4.43114087
  2.38999995  4.45128274  4.45112081  1.00003638  4.45112078
  2.39999995  4.47126148  4.4711009  1.00003592  4.47110087
  2.40999995  4.49124019  4.49108117  1.00003541  4.49108114
  2.41999995  4.51121887  4.5110616  1.00003486  4.51106158
  2.42999995  4.53119752  4.53104222  1.00003428  4.53104219
  2.43999995  4.55117613  4.551023  1.00003365  4.55102297
  2.44999995  4.57115472  4.57100394  1.00003299  4.57100391
  2.45999995  4.59113328  4.59098506  1.00003229  4.59098503
  2.46999994  4.61111182  4.61096633  1.00003155  4.6109663
  2.47999994  4.63109034  4.63094777  1.00003079  4.63094774
  2.48999994  4.65106885  4.65092937  1.00002999  4.65092934
  2.49999994  4.67104734  4.67091112  1.00002916  4.67091109
  2.50999994  4.69102583  4.69089303  1.00002831  4.690893
  2.51999994  4.71100431  4.71087509  1.00002743  4.71087506
  2.52999994  4.73098279  4.7308573  1.00002653  4.73085727
  2.53999994  4.75096129  4.75083966  1.0000256  4.75083963
  2.54999994  4.77093979  4.77082217  1.00002465  4.77082214
  2.55999994  4.79091831  4.79080483  1.00002369  4.7908048
  2.56999994  4.81089686  4.81078763  1.00002271  4.8107876
  2.57999994  4.83087544  4.83077056  1.00002171  4.83077054
  2.58999994  4.85085405  4.85075364  1.0000207  4.85075361
  2.59999994  4.87083271  4.87073686  1.00001968  4.87073683
  2.60999994  4.89081143  4.89072022  1.00001865  4.89072019
  2.61999994  4.9107902  4.91070371  1.00001761  4.91070368
  2.62999994  4.93076904  4.93068733  1.00001657  4.9306873
  2.63999994  4.95074796  4.95067109  1.00001553  4.95067106
  2.64999994  4.97072697  4.97065497  1.00001448  4.97065494
  2.65999994  4.99070607  4.99063899  1.00001344  4.99063896
  2.66999994  5.01068527  5.01062313  1.0000124  5.0106231
  2.67999994  5.03066459  5.0306074  1.00001137  5.03060737
  2.68999994  5.05064404  5.05059179  1.00001035  5.05059176
  2.69999994  5.07062361  5.0705763  1.00000933  5.07057627
  2.70999994  5.09060334  5.09056094  1.00000833  5.09056091
  2.71999994  5.11058322  5.11054569  1.00000734  5.11054566
  2.72999994  5.13056327  5.13053057  1.00000637  5.13053054
  2.73999994  5.15054349  5.15051556  1.00000542  5.15051553
  2.74999994  5.17052391  5.17050066  1.0000045  5.17050063
  2.75999994  5.19050453  5.19048589  1.00000359  5.19048586
  2.76999994  5.21048538  5.21047122  1.00000272  5.21047119
  2.77999994  5.23046645  5.23045667  1.00000187  5.23045664
  2.78999994  5.25044776  5.25044222  1.00000105  5.25044219
  2.79999994  5.27042933  5.27042789  1.00000027  5.27042786
  2.80999994  5.29041117  5.29041366  0.999999529  5.29041363
  2.81999994  5.3103933  5.31039954  0.999998824  5.31039951
  2.82999994  5.33037572  5.33038553  0.99999816  5.3303855
  2.83999994  5.35035847  5.35037162  0.999997541  5.35037159
  2.84999994  5.37034154  5.37035782  0.999996969  5.37035779
  2.85999994  5.39032496  5.39034411  0.999996446  5.39034408
  2.86999994  5.41030874  5.41033051  0.999995976  5.41033048
  2.87999994  5.4302929  5.43031701  0.99999556  5.43031698
  2.88999994  5.45027745  5.45030361  0.999995201  5.45030358
  2.89999994  5.47026242  5.4702903  0.999994903  5.47029027
  2.90999993  5.49024781  5.49027709  0.999994667  5.49027706
  2.91999993  5.51023366  5.51026398  0.999994497  5.51026395
  2.92999993  5.53021996  5.53025096  0.999994395  5.53025093
  2.93999993  5.55020675  5.55023803  0.999994364  5.550238
  2.94999993  5.57019405  5.5702252  0.999994407  5.57022517
  2.95999993  5.59018186  5.59021246  0.999994526  5.59021243
  2.96999993  5.61017021  5.61019981  0.999994724  5.61019978
  2.97999993  5.63015912  5.63018725  0.999995004  5.63018722
  2.98999993  5.65014862  5.65017478  0.99999537  5.65017475
  2.99999993  5.67013871  5.67016239  0.999995823  5.67016236
  3.00999993  5.69026867  5.6901501  1.00002084  5.69015007
  3.01999993  5.71026278  5.71013789  1.00002187  5.71013786
  3.02999993  5.73025691  5.73012576  1.00002289  5.73012573
  3.03999993  5.75025103  5.75011372  1.00002388  5.75011369
  3.04999993  5.77024516  5.77010176  1.00002485  5.77010173
  3.05999993  5.7902393  5.79008988  1.00002581  5.79008985
  3.06999993  5.81023345  5.81007809  1.00002674  5.81007806
  3.07999993  5.8302276  5.83006638  1.00002765  5.83006635
  3.08999993  5.85022176  5.85005474  1.00002855  5.85005471
  3.09999993  5.87021592  5.87004319  1.00002943  5.87004316
  3.10999993  5.89021009  5.89003171  1.00003028  5.89003168
  3.11999993  5.91020426  5.91002031  1.00003112  5.91002028
  3.12999993  5.93019844  5.93000899  1.00003195  5.93000896
  3.13999993  5.95019263  5.94999775  1.00003275  5.94999772
  3.14999993  5.97018682  5.96998657  1.00003354  5.96998654
  3.15999993  5.99018102  5.98997548  1.00003431  5.98997545
  3.16999993  6.01017523  6.00996446  1.00003507  6.00996443
  3.17999993  6.03016944  6.02995351  1.00003581  6.02995348
  3.18999993  6.05016365  6.04994263  1.00003653  6.0499426
  3.19999993  6.07015788  6.06993182  1.00003724  6.06993179
  3.20999993  6.0901521  6.08992109  1.00003793  6.08992106
  3.21999993  6.11014634  6.10991042  1.00003861  6.1099104
  3.22999993  6.13014058  6.12989983  1.00003927  6.1298998
  3.23999993  6.15013483  6.1498893  1.00003992  6.14988927
  3.24999993  6.17012908  6.16987885  1.00004056  6.16987882
  3.25999993  6.19012334  6.18986846  1.00004118  6.18986843
  3.26999993  6.2101176  6.20985813  1.00004178  6.2098581
  3.27999993  6.23011187  6.22984787  1.00004238  6.22984784
  3.28999993  6.25010615  6.24983768  1.00004296  6.24983765
  3.29999993  6.27010043  6.26982755  1.00004352  6.26982753
  3.30999993  6.29009472  6.28981749  1.00004408  6.28981746
  3.31999993  6.31008901  6.30980749  1.00004462  6.30980746
  3.32999993  6.33008331  6.32979756  1.00004514  6.32979753
  3.33999993  6.35007762  6.34978768  1.00004566  6.34978765
  3.34999993  6.37007193  6.36977787  1.00004616  6.36977784
  3.35999992  6.39006625  6.38976812  1.00004666  6.38976809
  3.36999992  6.41006058  6.40975843  1.00004714  6.4097584
  3.37999992  6.43005491  6.4297488  1.00004761  6.42974877
  3.38999992  6.45004924  6.44973924  1.00004806  6.44973921
  3.39999992  6.47004358  6.46972972  1.00004851  6.4697297
  3.40999992  6.49003793  6.48972027  1.00004895  6.48972024
  3.41999992  6.51003229  6.50971088  1.00004937  6.50971085
  3.42999992  6.53002665  6.52970154  1.00004979  6.52970151
  3.43999992  6.55002101  6.54969226  1.00005019  6.54969223
  3.44999992  6.57001539  6.56968304  1.00005059  6.56968301
  3.45999992  6.59000976  6.58967387  1.00005097  6.58967384
  3.46999992  6.61000415  6.60966476  1.00005135  6.60966473
  3.47999992  6.62999854  6.62965571  1.00005171  6.62965568
  3.48999992  6.64999293  6.6496467  1.00005207  6.64964667
  3.49999992  6.66998734  6.66963776  1.00005241  6.66963773
  3.50999992  6.68998175  6.68962886  1.00005275  6.68962883
  3.51999992  6.70997616  6.70962002  1.00005308  6.70961999
  3.52999992  6.72997058  6.72961123  1.0000534  6.7296112
  3.53999992  6.74996501  6.74960249  1.00005371  6.74960246
  3.54999992  6.76995944  6.76959381  1.00005401  6.76959378
  3.55999992  6.78995388  6.78958517  1.0000543  6.78958514
  3.56999992  6.80994832  6.80957659  1.00005459  6.80957656
  3.57999992  6.82994277  6.82956806  1.00005487  6.82956803
  3.58999992  6.84993723  6.84955957  1.00005514  6.84955954
  3.59999992  6.86993169  6.86955114  1.0000554  6.86955111
  3.60999992  6.88992616  6.88954275  1.00005565  6.88954272
  3.61999992  6.90992063  6.90953442  1.0000559  6.90953439
  3.62999992  6.92991511  6.92952613  1.00005613  6.9295261
  3.63999992  6.9499096  6.94951789  1.00005636  6.94951786
  3.64999992  6.96990409  6.96950969  1.00005659  6.96950966
  3.65999992  6.98989859  6.98950155  1.00005681  6.98950152
  3.66999992  7.00989309  7.00949345  1.00005701  7.00949342
  3.67999992  7.0298876  7.02948539  1.00005722  7.02948536
  3.68999992  7.04988212  7.04947738  1.00005741  7.04947735
  3.69999992  7.06987664  7.06946942  1.0000576  7.06946939
  3.70999992  7.08987117  7.0894615  1.00005778  7.08946147
  3.71999992  7.1098657  7.10945363  1.00005796  7.1094536
  3.72999992  7.12986024  7.1294458  1.00005813  7.12944577
  3.73999992  7.14985479  7.14943801  1.00005829  7.14943798
  3.74999992  7.16984934  7.16943027  1.00005845  7.16943024
  3.75999992  7.1898439  7.18942257  1.0000586  7.18942254
  3.76999992  7.20983846  7.20941491  1.00005875  7.20941488
  3.77999992  7.22983303  7.2294073  1.00005889  7.22940727
  3.78999992  7.2498276  7.24939973  1.00005902  7.2493997
  3.79999992  7.26982219  7.2693922  1.00005915  7.26939217
  3.80999991  7.28981677  7.28938471  1.00005927  7.28938468
  3.81999991  7.30981137  7.30937726  1.00005939  7.30937723
  3.82999991  7.32980597  7.32936985  1.0000595  7.32936982
  3.83999991  7.34980057  7.34936248  1.00005961  7.34936245
  3.84999991  7.36979519  7.36935515  1.00005971  7.36935512
  3.85999991  7.3897898  7.38934787  1.00005981  7.38934784
  3.86999991  7.40978443  7.40934062  1.0000599  7.40934059
  3.87999991  7.42977906  7.42933341  1.00005998  7.42933338
  3.88999991  7.44977369  7.44932624  1.00006007  7.44932621
  3.89999991  7.46976833  7.4693191  1.00006014  7.46931908
  3.90999991  7.48976298  7.48931201  1.00006022  7.48931198
  3.91999991  7.50975764  7.50930495  1.00006028  7.50930492
  3.92999991  7.52975229  7.52929793  1.00006035  7.52929791
  3.93999991  7.54974696  7.54929095  1.0000604  7.54929092
  3.94999991  7.56974163  7.56928401  1.00006046  7.56928398
  3.95999991  7.58973631  7.5892771  1.00006051  7.58927707
  3.96999991  7.60973099  7.60927023  1.00006055  7.6092702
  3.97999991  7.62972568  7.62926339  1.00006059  7.62926336
  3.98999991  7.64972038  7.64925659  1.00006063  7.64925656
  3.99999991  7.66971508  7.66924983  1.00006066  7.6692498
